dataset,model,family,evaluation_strategy,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,baseline_f1_mean,baseline_f1_std,p_value,significant,direction,learning_rate,batch_size,epochs,optimizer,loss_function,class_weight_mode,tuning_profile,hardware,result_source
synthetic_selected_imbalanced,cnn,deep_learning,hold-out,0.7184722222222222,0.00902884609063612,0.4234308541623921,0.010829762706542762,0.6159420289855072,0.014791604726951579,0.5016543212322551,0.00741664039982312,0.2168484671377423,0.00236344418919773,0.25,False,better_than_random,0.00025,64,120,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,cnn
synthetic_selected_imbalanced,gru,deep_learning,hold-out,0.6291666666666668,0.02771381524719316,0.3412725843025382,0.013586475916244335,0.6491545893719807,0.06362682891363212,0.4455754678404172,0.009862269152144693,0.2168484671377423,0.00236344418919773,0.25,False,better_than_random,0.00025,64,130,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,gru
synthetic_selected_imbalanced,lstm,deep_learning,hold-out,0.6084722222222222,0.0441906818008581,0.3312977064601663,0.023322053489547995,0.6708937198067634,0.05594147622231141,0.44156474094831283,0.013471952956930586,0.2168484671377423,0.00236344418919773,0.25,False,better_than_random,0.0003,64,120,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,lstm
synthetic_selected_imbalanced,rnn,deep_learning,hold-out,0.7294444444444445,0.033098711324733236,0.44297863758663264,0.044631456188799976,0.5917874396135265,0.0529476092192825,0.5024684475195688,0.012081835817321007,0.2168484671377423,0.00236344418919773,0.25,False,better_than_random,0.00035,64,100,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,rnn
synthetic_selected_imbalanced,cnn_lstm_hybrid,hybrid,hold-out,0.81625,0.007780257541200509,0.5905953304692871,0.019551403998144125,0.6630434782608695,0.027394435319356883,0.6239923342181362,0.009794834583535278,0.2168484671377423,0.00236344418919773,0.25,False,better_than_random,0.00025,64,130,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,cnn_lstm_hybrid
synthetic_selected_imbalanced,encoder_decoder_transformer,transformer,hold-out,0.89125,0.022945688693731325,0.7931905398012162,0.06590377047301538,0.7167874396135265,0.03675150737850952,0.7527131919364877,0.04857623849672239,0.2168484671377423,0.00236344418919773,0.25,False,better_than_random,0.0003,64,140,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,encoder_decoder_transformer
synthetic_selected_imbalanced,temporal_fusion_transformer,transformer,hold-out,0.6580555555555555,0.0524065894452592,0.35953758442722156,0.03751096836859027,0.5748792270531401,0.07004310325482618,0.43719368452524693,0.008512458493702257,0.2168484671377423,0.00236344418919773,0.25,False,better_than_random,0.00025,64,140,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,temporal_fusion_transformer
synthetic_selected_imbalanced,vanilla_transformer,transformer,hold-out,0.86125,0.008720187306856855,0.7177521046179689,0.020913232074245017,0.6545893719806762,0.03666209960546025,0.6841560075433991,0.02428731709887488,0.2168484671377423,0.00236344418919773,0.25,False,better_than_random,0.0002,64,150,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,vanilla_transformer
synthetic_selected_smote,autoencoder,deep_learning,hold-out,0.5189393939393939,0.026593260398033232,0.5112925741897151,0.015874471708591256,0.9646464646464645,0.04961530744965467,0.6672958094596112,0.000889742270451604,0.5063003765271331,0.0030479390806549913,0.25,False,better_than_random,0.0004,64,100,Adam,mse,normal_only,formal_data_driven_v2,CPU,autoencoder
synthetic_selected_smote,cnn,deep_learning,hold-out,0.871031746031746,0.011090506982612654,0.8470831256611527,0.026907642159121566,0.9078282828282829,0.025695709065562258,0.8756843765096564,0.008865283712693423,0.5063003765271331,0.0030479390806549913,0.25,False,better_than_random,0.00025,64,120,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,cnn
synthetic_selected_smote,gru,deep_learning,hold-out,0.6627886002886002,0.01533295132565181,0.6122351093050057,0.016298279479597312,0.8937590187590186,0.02805979290422808,0.726135595700813,0.005577076263757094,0.5063003765271331,0.0030479390806549913,0.25,False,better_than_random,0.00025,64,130,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,gru
synthetic_selected_smote,lstm,deep_learning,hold-out,0.6617063492063493,0.015356804305680042,0.6101397154585451,0.013573959873737025,0.8982683982683982,0.004979139156508746,0.7265534804772029,0.008064645723280169,0.5063003765271331,0.0030479390806549913,0.25,False,better_than_random,0.0003,64,120,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,lstm
synthetic_selected_smote,rnn,deep_learning,hold-out,0.9117965367965368,0.01805013988404314,0.9050858717762106,0.026098094202193892,0.9208152958152956,0.012342197254369407,0.9127365890421631,0.017007999048765442,0.5063003765271331,0.0030479390806549913,0.25,False,better_than_random,0.00035,64,100,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,rnn
synthetic_selected_smote,cnn_lstm_hybrid,hybrid,hold-out,0.8966450216450216,0.010240958722651575,0.8702907570988825,0.018427653458765177,0.9329004329004329,0.008691763205740794,0.9003495456154668,0.008817011361943744,0.5063003765271331,0.0030479390806549913,0.25,False,better_than_random,0.00025,64,130,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,cnn_lstm_hybrid
synthetic_selected_smote,encoder_decoder_transformer,transformer,hold-out,0.9048520923520923,0.004170139978967097,0.9219548832422048,0.011580174767033243,0.8849206349206349,0.014522162487640919,0.9028877909659313,0.004671756976736809,0.5063003765271331,0.0030479390806549913,0.25,False,better_than_random,0.0003,64,140,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,encoder_decoder_transformer
synthetic_selected_smote,temporal_fusion_transformer,transformer,hold-out,0.6920995670995671,0.04381836254939175,0.6528274122611837,0.05121317012862498,0.8544372294372294,0.05857335094202566,0.736255725067815,0.014761732578588736,0.5063003765271331,0.0030479390806549913,0.25,False,better_than_random,0.00025,64,140,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,temporal_fusion_transformer
synthetic_selected_smote,vanilla_transformer,transformer,hold-out,0.8853715728715729,0.005986445445626302,0.8982223606642578,0.004931028607723153,0.8692279942279942,0.008639199144897582,0.8834756295584522,0.006343216135487368,0.5063003765271331,0.0030479390806549913,0.25,False,better_than_random,0.0002,64,150,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,vanilla_transformer
