dataset,model,family,evaluation_strategy,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,baseline_f1_mean,baseline_f1_std,p_value,significant,direction,learning_rate,batch_size,epochs,optimizer,loss_function,class_weight_mode,tuning_profile,hardware,result_source
hrss_smote_standard,random_forest,classical_ml,5-fold cross-validation,0.9901529902642559,0.0014112546196345531,0.9882027503350089,0.0022921155496723068,0.9921557719054241,0.0015969624583485216,0.9901733643548967,0.0014053511895974955,0.49982622415586986,0.00849463711169823,0.0625,False,better_than_random,N/A,N/A,N/A,N/A,gini,N/A,N/A,CPU,random_forest
hrss_smote_standard,svm,classical_ml,5-fold cross-validation,0.6272044506258693,0.006488204112185144,0.6175405169093896,0.00676816601565781,0.6685952712100139,0.00935161118862897,0.6420110107645225,0.006067652808208546,0.49982622415586986,0.00849463711169823,0.0625,False,better_than_random,N/A,N/A,N/A,N/A,hinge,N/A,N/A,CPU,svm
hrss_smote_standard,autoencoder,deep_learning,hold-out,0.4999536393138619,0.00013112782219501672,0.4999768164325126,6.557303112964238e-05,0.9998145572554474,0.00013112782219499054,0.666604846686449,8.742665444935544e-05,0.49851419138778746,0.009077515100515188,0.25,False,better_than_random,0.0004,64,100,Adam,mse,normal_only,formal_data_driven_v2,CPU,autoencoder
hrss_smote_standard,cnn,deep_learning,hold-out,0.6599443671766342,0.0134945437792458,0.606795767114319,0.013987583085241022,0.9135836810384793,0.023295402896054317,0.7288257486854374,0.0028924793310257605,0.49851419138778746,0.009077515100515188,0.25,False,better_than_random,0.00025,64,120,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,cnn
hrss_smote_standard,gru,deep_learning,hold-out,0.6469170143718127,0.011614439128234384,0.5931511175247458,0.010539808913980125,0.9387111729253593,0.017216738503165456,0.726734526750563,0.0032197061459565803,0.49851419138778746,0.009077515100515188,0.25,False,better_than_random,0.00025,64,130,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,gru
hrss_smote_standard,lstm,deep_learning,hold-out,0.6357440890125173,0.006586481459500453,0.5889841756605577,0.007080775980234117,0.9004172461752434,0.018015645717126837,0.7119679061086194,0.0010184482796073535,0.49851419138778746,0.009077515100515188,0.25,False,better_than_random,0.0003,64,120,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,lstm
hrss_smote_standard,rnn,deep_learning,hold-out,0.6834028743625407,0.017123606705837683,0.6298872530900881,0.021257389741079,0.8984700973574409,0.038684485511034254,0.7395346077854897,0.0026652430067405533,0.49851419138778746,0.009077515100515188,0.25,False,better_than_random,0.00035,64,100,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,rnn
hrss_smote_standard,cnn_lstm_hybrid,hybrid,hold-out,0.688641631896152,0.024194504593029662,0.6343839171074716,0.026180953017055385,0.9002318034306908,0.025780210063031994,0.7433989833064513,0.009353830132990518,0.49851419138778746,0.009077515100515188,0.25,False,better_than_random,0.00025,64,130,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,cnn_lstm_hybrid
hrss_smote_standard,encoder_decoder_transformer,transformer,hold-out,0.7776077885952711,0.018415991151999534,0.7373165871673831,0.030342863257227775,0.8671302735280483,0.018714104124681077,0.7962057682191993,0.010286460845065324,0.49851419138778746,0.009077515100515188,0.25,False,better_than_random,0.0003,64,140,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,encoder_decoder_transformer
hrss_smote_standard,temporal_fusion_transformer,transformer,hold-out,0.6364394993045897,0.0028974501607788106,0.5833202301997651,0.002587801482148064,0.9554937413073713,0.009443934632553537,0.724370140418316,0.0019672076422860025,0.49851419138778746,0.009077515100515188,0.25,False,better_than_random,0.00025,64,140,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,temporal_fusion_transformer
hrss_smote_standard,vanilla_transformer,transformer,hold-out,0.7075567918405192,0.016667166374498867,0.6544707497171534,0.01973388059640803,0.8833565136764024,0.014594709222031314,0.7514821945210025,0.007706542338787991,0.49851419138778746,0.009077515100515188,0.25,False,better_than_random,0.0002,64,150,Adam,binary_crossentropy,auto_if_imbalanced,formal_data_driven_v2,CPU,vanilla_transformer
hrss_undersample_optimized,decision_tree,classical_ml,5-fold cross-validation,0.93247693692733,0.006196411126109833,0.9081256224924067,0.007335178689714487,0.9623639000774213,0.007635663068860173,0.9344367119911219,0.005998732884551772,0.4982523733383283,0.009393275854410348,0.0625,False,better_than_random,N/A,N/A,N/A,N/A,gini,N/A,N/A,CPU,decision_tree
hrss_undersample_optimized,knn,classical_ml,5-fold cross-validation,0.7302415057476125,0.005864170929334768,0.7199942354142138,0.011315398921926857,0.754266995952528,0.01078956987169722,0.7365807929499522,0.0034926159801357396,0.4982523733383283,0.009393275854410348,0.0625,False,better_than_random,N/A,N/A,N/A,N/A,distance_vote,N/A,N/A,CPU,knn
hrss_undersample_optimized,logistic_regression,classical_ml,5-fold cross-validation,0.6309484893557171,0.009875681906354615,0.6325889488873637,0.012205724460794322,0.6256352963082744,0.014973739788985743,0.6289442719897691,0.00958444269166177,0.4982523733383283,0.009393275854410348,0.0625,False,better_than_random,N/A,N/A,N/A,N/A,log_loss,N/A,N/A,CPU,logistic_regression
hrss_undersample_optimized,naive_bayes,classical_ml,5-fold cross-validation,0.6199893854402805,0.01559343704452012,0.625998453949585,0.018786392402162618,0.597522270896422,0.009435410266210685,0.6113496803958498,0.012778501423377431,0.4982523733383283,0.009393275854410348,0.0625,False,better_than_random,N/A,N/A,N/A,N/A,gaussian_likelihood,N/A,N/A,CPU,naive_bayes
hrss_undersample_optimized,random_forest,classical_ml,5-fold cross-validation,0.9444324121586962,0.0034713395243882923,0.92304238388501,0.00922455661196292,0.9698926390889758,0.007771724478854867,0.9458207114115329,0.003214388726673528,0.4982523733383283,0.009393275854410348,0.0625,False,better_than_random,N/A,N/A,N/A,N/A,gini,N/A,N/A,CPU,random_forest
hrss_undersample_optimized,svm,classical_ml,5-fold cross-validation,0.6313913959555586,0.010950536182899727,0.6331006120597824,0.012590154962569667,0.6256350513039133,0.01659396627167741,0.6292075133987927,0.011373862590921527,0.4982523733383283,0.009393275854410348,0.0625,False,better_than_random,N/A,N/A,N/A,N/A,hinge,N/A,N/A,CPU,svm
